date,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code
2011-08-15,Monday,August,0.0,4.0,8.0,0.0,8.0,11.0,2.0,27.0,27.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-16,Tuesday,August,0.0,10.0,18.0,0.0,6.0,9.0,1.0,24.0,22.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-17,Wednesday,August,0.0,6.0,10.0,1.0,11.0,11.0,2.0,28.0,29.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-18,Thursday,August,0.0,3.0,9.0,0.0,6.0,7.0,2.0,25.0,39.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-19,Friday,August,0.0,6.0,10.0,0.0,6.0,13.0,0.0,42.0,34.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-20,Saturday,August,0.0,10.0,8.0,0.0,11.0,12.0,1.0,43.0,33.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-21,Sunday,August,0.0,6.0,5.0,1.0,8.0,20.0,1.0,25.0,13.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-22,Monday,August,0.0,5.0,5.0,0.0,7.0,13.0,1.0,22.0,27.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-23,Tuesday,August,0.0,7.0,7.0,0.0,5.0,13.0,0.0,26.0,31.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-24,Wednesday,August,0.0,6.0,4.0,0.0,12.0,6.0,0.0,22.0,36.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-25,Thursday,August,0.0,6.0,9.0,0.0,11.0,13.0,0.0,24.0,28.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-26,Friday,August,0.0,5.0,15.0,1.0,15.0,7.0,0.0,23.0,23.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-27,Saturday,August,0.0,5.0,2.0,1.0,13.0,13.0,2.0,25.0,29.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-28,Sunday,August,0.0,5.0,6.0,1.0,9.0,11.0,0.0,26.0,37.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-29,Monday,August,0.0,7.0,17.0,1.0,8.0,8.0,0.0,21.0,35.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-30,Tuesday,August,1.0,7.0,11.0,0.0,3.0,14.0,1.0,24.0,30.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-08-31,Wednesday,August,0.0,5.0,9.0,1.0,7.0,14.0,0.0,18.0,33.0,8,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,209,207","3,009,664","199,543",6.2,11.0,47900.0
2011-09-01,Thursday,September,0.0,2.0,10.0,0.0,10.0,8.0,0.0,32.0,32.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-02,Friday,September,0.0,7.0,13.0,0.0,9.0,8.0,0.0,28.0,32.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-03,Saturday,September,0.0,13.0,9.0,0.0,17.0,12.0,1.0,35.0,34.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-04,Sunday,September,1.0,7.0,6.0,0.0,8.0,10.0,1.0,28.0,33.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-05,Monday,September,0.0,9.0,8.0,0.0,4.0,10.0,1.0,45.0,17.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-06,Tuesday,September,0.0,7.0,17.0,0.0,3.0,16.0,3.0,23.0,29.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-07,Wednesday,September,0.0,2.0,9.0,0.0,6.0,12.0,1.0,24.0,24.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-08,Thursday,September,0.0,3.0,8.0,0.0,3.0,10.0,0.0,19.0,17.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-09,Friday,September,0.0,7.0,15.0,0.0,14.0,14.0,1.0,35.0,26.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-10,Saturday,September,0.0,6.0,4.0,1.0,10.0,19.0,0.0,40.0,37.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-11,Sunday,September,0.0,7.0,4.0,0.0,9.0,13.0,0.0,33.0,20.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-12,Monday,September,0.0,8.0,13.0,0.0,8.0,11.0,0.0,15.0,30.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-13,Tuesday,September,1.0,4.0,5.0,1.0,6.0,8.0,0.0,14.0,37.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-14,Wednesday,September,0.0,9.0,8.0,0.0,8.0,9.0,1.0,25.0,29.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-15,Thursday,September,0.0,4.0,18.0,0.0,3.0,14.0,1.0,23.0,44.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-16,Friday,September,0.0,8.0,8.0,1.0,8.0,10.0,0.0,23.0,35.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-17,Saturday,September,0.0,9.0,8.0,0.0,17.0,14.0,0.0,39.0,32.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-18,Sunday,September,0.0,10.0,7.0,0.0,11.0,12.0,1.0,39.0,31.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-19,Monday,September,0.0,4.0,11.0,0.0,6.0,14.0,0.0,28.0,32.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-20,Tuesday,September,0.0,8.0,8.0,1.0,11.0,11.0,0.0,26.0,37.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-21,Wednesday,September,0.0,9.0,18.0,0.0,7.0,11.0,0.0,31.0,29.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-22,Thursday,September,0.0,5.0,15.0,0.0,7.0,14.0,0.0,19.0,30.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-23,Friday,September,0.0,12.0,18.0,0.0,8.0,9.0,0.0,36.0,20.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-24,Saturday,September,0.0,4.0,12.0,1.0,13.0,13.0,1.0,35.0,28.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-25,Sunday,September,0.0,11.0,8.0,0.0,10.0,17.0,1.0,34.0,25.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-26,Monday,September,0.0,4.0,16.0,1.0,8.0,19.0,0.0,18.0,32.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-27,Tuesday,September,1.0,6.0,15.0,0.0,10.0,12.0,1.0,31.0,29.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-28,Wednesday,September,0.0,9.0,11.0,0.0,7.0,8.0,0.0,31.0,39.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-29,Thursday,September,0.0,11.0,14.0,0.0,6.0,13.0,1.0,30.0,27.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-09-30,Friday,September,1.0,8.0,12.0,0.0,5.0,17.0,1.0,23.0,47.0,9,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,213,025","3,012,581","200,444",6.2,11.0,47900.0
2011-10-01,Saturday,October,0.0,6.0,10.0,1.0,14.0,12.0,0.0,39.0,30.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-02,Sunday,October,0.0,4.0,2.0,0.0,10.0,7.0,1.0,33.0,19.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-03,Monday,October,0.0,3.0,10.0,0.0,9.0,11.0,0.0,23.0,34.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-04,Tuesday,October,0.0,4.0,15.0,0.0,5.0,11.0,1.0,23.0,25.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-05,Wednesday,October,0.0,7.0,11.0,0.0,8.0,10.0,0.0,26.0,30.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-06,Thursday,October,0.0,3.0,14.0,1.0,11.0,12.0,1.0,23.0,28.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-07,Friday,October,0.0,10.0,12.0,0.0,9.0,12.0,1.0,34.0,25.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-08,Saturday,October,0.0,14.0,9.0,1.0,3.0,16.0,0.0,34.0,37.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-09,Sunday,October,1.0,5.0,4.0,0.0,15.0,12.0,1.0,32.0,33.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-10,Monday,October,0.0,9.0,6.0,0.0,5.0,14.0,0.0,37.0,30.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-11,Tuesday,October,0.0,3.0,13.0,1.0,12.0,13.0,0.0,31.0,27.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-12,Wednesday,October,0.0,3.0,10.0,0.0,13.0,6.0,2.0,27.0,28.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-13,Thursday,October,0.0,7.0,15.0,0.0,10.0,21.0,0.0,33.0,34.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-14,Friday,October,0.0,6.0,13.0,0.0,12.0,18.0,1.0,38.0,38.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-15,Saturday,October,0.0,12.0,13.0,1.0,14.0,21.0,1.0,43.0,29.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-16,Sunday,October,0.0,9.0,16.0,1.0,11.0,15.0,1.0,43.0,23.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-17,Monday,October,1.0,7.0,17.0,3.0,8.0,13.0,0.0,33.0,27.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-18,Tuesday,October,1.0,4.0,8.0,0.0,11.0,10.0,0.0,25.0,29.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-19,Wednesday,October,0.0,4.0,22.0,0.0,6.0,13.0,0.0,23.0,25.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-20,Thursday,October,0.0,9.0,15.0,2.0,12.0,13.0,1.0,34.0,33.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-21,Friday,October,0.0,4.0,19.0,0.0,10.0,13.0,0.0,43.0,24.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-22,Saturday,October,0.0,6.0,7.0,1.0,15.0,17.0,0.0,53.0,16.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-23,Sunday,October,0.0,7.0,9.0,0.0,14.0,12.0,4.0,44.0,29.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-24,Monday,October,0.0,3.0,4.0,0.0,10.0,14.0,0.0,30.0,33.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-25,Tuesday,October,0.0,5.0,18.0,0.0,12.0,13.0,0.0,28.0,44.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-26,Wednesday,October,0.0,9.0,12.0,1.0,16.0,6.0,0.0,26.0,30.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-27,Thursday,October,1.0,3.0,12.0,1.0,10.0,14.0,1.0,35.0,30.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-28,Friday,October,0.0,4.0,10.0,0.0,7.0,8.0,0.0,24.0,21.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-29,Saturday,October,0.0,11.0,15.0,0.0,10.0,15.0,0.0,36.0,31.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-30,Sunday,October,0.0,13.0,7.0,0.0,18.0,14.0,0.0,30.0,17.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-10-31,Monday,October,0.0,13.0,10.0,1.0,14.0,23.0,0.0,29.0,39.0,10,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,264","3,014,085","197,179",6.1,11.0,47900.0
2011-11-01,Tuesday,November,0.0,1.0,13.0,0.0,13.0,10.0,1.0,26.0,31.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-02,Wednesday,November,0.0,1.0,13.0,0.0,6.0,8.0,1.0,10.0,36.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-03,Thursday,November,1.0,4.0,8.0,0.0,5.0,13.0,0.0,35.0,22.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-04,Friday,November,0.0,5.0,6.0,0.0,10.0,8.0,0.0,33.0,31.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-05,Saturday,November,0.0,6.0,7.0,0.0,9.0,12.0,0.0,53.0,24.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-06,Sunday,November,0.0,6.0,6.0,0.0,10.0,12.0,1.0,39.0,24.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-07,Monday,November,1.0,5.0,12.0,0.0,13.0,12.0,0.0,39.0,23.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-08,Tuesday,November,0.0,1.0,12.0,0.0,3.0,15.0,1.0,32.0,23.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-09,Wednesday,November,0.0,3.0,9.0,1.0,10.0,12.0,1.0,33.0,21.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-10,Thursday,November,0.0,1.0,9.0,0.0,5.0,15.0,0.0,28.0,32.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-11,Friday,November,0.0,7.0,12.0,0.0,8.0,10.0,0.0,24.0,20.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-12,Saturday,November,0.0,12.0,18.0,0.0,8.0,12.0,1.0,43.0,21.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-13,Sunday,November,0.0,7.0,8.0,0.0,7.0,20.0,0.0,33.0,26.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-14,Monday,November,0.0,4.0,14.0,2.0,10.0,11.0,0.0,33.0,24.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-15,Tuesday,November,0.0,3.0,9.0,0.0,12.0,12.0,0.0,31.0,33.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-16,Wednesday,November,0.0,3.0,7.0,0.0,9.0,13.0,0.0,30.0,20.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-17,Thursday,November,1.0,7.0,7.0,0.0,8.0,10.0,0.0,38.0,25.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-18,Friday,November,0.0,2.0,17.0,0.0,8.0,19.0,0.0,35.0,37.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-19,Saturday,November,0.0,12.0,9.0,0.0,9.0,16.0,0.0,35.0,24.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-20,Sunday,November,0.0,10.0,9.0,0.0,11.0,13.0,0.0,53.0,21.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-21,Monday,November,1.0,6.0,9.0,0.0,11.0,19.0,1.0,37.0,26.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-22,Tuesday,November,0.0,6.0,15.0,0.0,10.0,15.0,0.0,37.0,36.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-23,Wednesday,November,0.0,2.0,17.0,0.0,9.0,10.0,0.0,37.0,24.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-24,Thursday,November,0.0,2.0,14.0,0.0,7.0,11.0,0.0,36.0,16.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-25,Friday,November,0.0,11.0,11.0,0.0,13.0,18.0,0.0,44.0,17.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-26,Saturday,November,0.0,5.0,6.0,2.0,12.0,9.0,3.0,31.0,23.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-27,Sunday,November,0.0,7.0,5.0,1.0,7.0,15.0,0.0,45.0,17.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-28,Monday,November,0.0,4.0,14.0,0.0,10.0,5.0,0.0,25.0,34.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-29,Tuesday,November,0.0,7.0,12.0,0.0,7.0,17.0,1.0,38.0,33.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-11-30,Wednesday,November,0.0,4.0,14.0,0.0,6.0,15.0,2.0,38.0,25.0,11,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,211,213","3,017,496","193,717",6.0,11.0,47900.0
2011-12-01,Thursday,December,0.0,7.0,9.0,0.0,17.0,15.0,1.0,25.0,44.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-02,Friday,December,0.0,11.0,11.0,0.0,10.0,19.0,1.0,41.0,39.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-03,Saturday,December,0.0,7.0,7.0,1.0,6.0,22.0,0.0,53.0,38.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-04,Sunday,December,0.0,5.0,6.0,1.0,7.0,14.0,0.0,49.0,25.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-05,Monday,December,1.0,2.0,13.0,0.0,7.0,17.0,0.0,28.0,26.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-06,Tuesday,December,0.0,5.0,11.0,0.0,5.0,9.0,1.0,27.0,28.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-07,Wednesday,December,0.0,4.0,10.0,0.0,4.0,14.0,0.0,26.0,31.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-08,Thursday,December,0.0,7.0,5.0,0.0,8.0,10.0,1.0,30.0,30.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-09,Friday,December,0.0,8.0,8.0,0.0,13.0,13.0,2.0,37.0,32.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-10,Saturday,December,0.0,9.0,7.0,2.0,7.0,18.0,2.0,39.0,20.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-11,Sunday,December,0.0,4.0,8.0,0.0,9.0,8.0,1.0,49.0,17.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
2011-12-12,Monday,December,0.0,4.0,6.0,0.0,8.0,7.0,0.0,30.0,28.0,12,2011,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,212,313","3,019,690","192,623",6.0,11.0,47900.0
