Date,Holiday,Public,labor force,employment,unemployment,unemployment rate,Area,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,TOTAL,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September
2013-12-27,,True,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,December,0.0,6.0,10.0,0.0,4.0,14.0,0.0,32.0,29.0,95.0,0.0,0.0,0.0,0.0,-5.6,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-12-28,,True,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,December,1.0,9.0,3.0,0.0,9.0,9.0,2.0,36.0,27.0,96.0,0.0,0.0,0.0,8.9,-1.7,2.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-12-29,,True,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,December,0.0,4.0,3.0,0.0,8.0,16.0,0.0,37.0,25.0,93.0,2.5,0.0,0.0,13.3,-1.7,6.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-12-30,,True,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,December,0.0,2.0,8.0,0.0,6.0,14.0,0.0,53.0,30.0,113.0,23.1,0.0,0.0,11.1,3.3,5.6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-12-31,,True,3237312,3076613,160699,5.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,December,0.0,6.0,10.0,1.0,3.0,10.0,0.0,44.0,31.0,105.0,0.0,0.0,0.0,10.0,-0.6,-0.6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2014-01-01,New Year's Day,False,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,January,0.0,8.0,5.0,0.0,2.0,21.0,5.0,26.0,33.0,100.0,0.0,0.0,0.0,10.0,-0.6,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-02,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,January,0.0,3.0,5.0,0.0,4.0,7.0,0.0,26.0,40.0,85.0,0.0,0.0,0.0,8.3,-1.1,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-03,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,January,0.0,6.0,8.0,1.0,7.0,7.0,1.0,31.0,24.0,85.0,1.3,76.0,76.0,3.3,-8.9,-8.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-04,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,January,0.0,4.0,5.0,0.0,12.0,4.0,0.0,35.0,28.0,88.0,0.0,0.0,0.0,-3.9,-11.1,-7.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-05,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,January,1.0,6.0,4.0,0.0,4.0,12.0,0.0,33.0,19.0,79.0,0.0,0.0,0.0,-3.9,-11.1,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-06,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,January,0.0,2.0,4.0,0.0,4.0,8.0,0.0,26.0,30.0,74.0,0.0,0.0,0.0,10.0,2.2,9.4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-07,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,January,0.0,3.0,6.0,0.0,11.0,8.0,0.0,20.0,27.0,75.0,0.0,0.0,0.0,9.4,-15.0,-15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-08,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,January,0.0,4.0,9.0,0.0,7.0,11.0,1.0,21.0,28.0,81.0,0.0,0.0,0.0,-7.8,-15.0,-10.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-09,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,January,0.0,6.0,11.0,0.0,7.0,10.0,0.0,32.0,41.0,107.0,0.0,0.0,0.0,-1.7,-10.0,-2.2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-10,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,January,0.0,7.0,10.0,0.0,6.0,7.0,1.0,32.0,43.0,106.0,8.4,0.0,0.0,3.3,-2.8,0.6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-11,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,January,0.0,4.0,7.0,0.0,16.0,20.0,1.0,40.0,30.0,118.0,3.8,0.0,0.0,5.6,0.6,5.6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-12,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,January,0.0,2.0,1.0,1.0,9.0,8.0,0.0,38.0,28.0,87.0,13.7,0.0,0.0,14.4,3.9,7.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-13,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,January,0.0,10.0,6.0,0.0,3.0,12.0,1.0,43.0,39.0,114.0,0.0,0.0,0.0,11.7,-1.7,-1.7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-14,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,January,0.0,6.0,9.0,0.0,5.0,11.0,3.0,33.0,35.0,102.0,2.0,0.0,0.0,15.0,-1.7,9.4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-15,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,January,0.0,6.0,17.0,1.0,5.0,8.0,1.0,33.0,44.0,115.0,7.9,0.0,0.0,10.0,3.3,3.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-16,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,January,0.0,8.0,8.0,1.0,9.0,9.0,0.0,23.0,29.0,87.0,0.0,0.0,0.0,10.6,1.1,1.7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-17,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,January,0.0,8.0,11.0,0.0,9.0,7.0,1.0,40.0,31.0,107.0,0.0,0.0,0.0,4.4,-2.2,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-18,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,January,0.0,11.0,5.0,0.0,3.0,15.0,0.0,41.0,25.0,100.0,0.0,0.0,0.0,9.4,-1.1,-1.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-19,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,January,0.0,9.0,10.0,1.0,7.0,11.0,0.0,40.0,21.0,99.0,0.0,0.0,0.0,-0.6,-6.1,-3.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-20,Martin Luther King Jr. Day,False,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,January,0.0,6.0,5.0,2.0,5.0,7.0,0.0,41.0,29.0,95.0,0.0,0.0,0.0,8.9,-3.9,3.9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-21,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,January,0.0,4.0,7.0,1.0,2.0,8.0,1.0,29.0,19.0,71.0,0.0,0.0,0.0,13.3,0.0,1.7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-22,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,January,0.0,4.0,7.0,1.0,3.0,3.0,1.0,34.0,21.0,74.0,7.4,99.0,102.0,1.7,-13.9,-13.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-23,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,January,0.0,6.0,8.0,0.0,6.0,5.0,2.0,25.0,34.0,86.0,0.0,0.0,76.0,-7.2,-13.9,-12.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-24,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,January,1.0,4.0,9.0,2.0,8.0,8.0,2.0,40.0,29.0,103.0,0.0,0.0,51.0,-11.1,-12.8,-11.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-25,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,January,0.0,3.0,8.0,0.0,11.0,13.0,2.0,38.0,36.0,111.0,0.0,0.0,0.0,-4.4,-11.7,-5.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-26,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,January,0.0,12.0,6.0,0.0,2.0,5.0,0.0,31.0,20.0,76.0,0.0,0.0,0.0,1.1,-7.2,-6.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-27,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,January,0.0,9.0,9.0,0.0,7.0,9.0,1.0,29.0,26.0,90.0,0.0,0.0,51.0,5.0,-6.7,5.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-28,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,January,0.0,2.0,9.0,0.0,8.0,9.0,0.0,21.0,28.0,77.0,0.0,0.0,0.0,10.6,-11.1,-10.6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-29,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,January,0.0,5.0,9.0,0.0,4.0,10.0,0.0,21.0,38.0,87.0,1.3,13.0,25.0,-7.8,-11.7,-11.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-30,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,January,0.0,6.0,7.0,2.0,3.0,4.0,0.0,22.0,30.0,74.0,0.0,0.0,0.0,-4.4,-12.8,-11.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-01-31,,True,3240437,3065141,175296,5.4,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,January,0.0,9.0,8.0,0.0,4.0,7.0,0.0,27.0,45.0,100.0,0.0,0.0,0.0,1.1,-11.1,-2.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-02-01,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,February,0.0,10.0,1.0,0.0,9.0,7.0,3.0,33.0,35.0,98.0,0.0,0.0,0.0,1.1,-11.1,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-02,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,February,0.0,13.0,3.0,0.0,9.0,8.0,1.0,21.0,19.0,74.0,0.0,0.0,0.0,1.1,-11.1,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-03,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,February,1.0,6.0,4.0,0.0,5.0,11.0,0.0,18.0,23.0,68.0,0.0,0.0,0.0,1.1,-11.1,3.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-04,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,February,0.0,2.0,10.0,1.0,5.0,6.0,0.0,28.0,41.0,93.0,13.7,0.0,0.0,3.9,-2.2,-1.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-05,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,February,0.0,9.0,5.0,0.0,11.0,6.0,0.0,19.0,38.0,88.0,9.7,0.0,0.0,3.3,-1.7,1.1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-06,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,February,0.0,2.0,11.0,0.0,4.0,5.0,2.0,29.0,33.0,86.0,1.5,0.0,0.0,6.1,-1.7,-1.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-07,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,February,0.0,5.0,6.0,0.0,12.0,6.0,0.0,34.0,31.0,94.0,0.0,0.0,0.0,2.8,-4.4,1.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-08,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,February,0.0,7.0,4.0,0.0,3.0,6.0,0.0,28.0,23.0,71.0,0.0,0.0,0.0,5.6,-2.2,-1.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-09,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,February,0.0,5.0,7.0,0.0,6.0,6.0,1.0,24.0,27.0,76.0,0.0,0.0,0.0,1.1,-5.0,-1.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-10,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,February,0.0,1.0,3.0,0.0,10.0,8.0,1.0,20.0,23.0,66.0,0.5,5.0,0.0,1.7,-3.9,-3.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-11,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,February,0.0,4.0,12.0,0.0,6.0,7.0,0.0,22.0,27.0,78.0,0.0,0.0,0.0,0.6,-7.2,-5.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-12,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,February,0.0,5.0,4.0,0.0,6.0,3.0,0.0,19.0,36.0,73.0,0.0,0.0,0.0,0.6,-8.9,-8.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-13,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,February,0.0,2.0,2.0,1.0,4.0,1.0,0.0,12.0,14.0,36.0,0.0,0.0,0.0,0.6,-8.9,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-14,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,February,0.0,4.0,7.0,0.0,5.0,8.0,0.0,20.0,32.0,76.0,0.0,157.0,0.0,6.1,-8.3,6.1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-15,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,February,1.0,3.0,1.0,0.0,5.0,7.0,0.0,21.0,29.0,67.0,0.5,0.0,0.0,12.2,-8.3,1.7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-16,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,February,0.0,4.0,3.0,0.0,5.0,9.0,0.0,15.0,20.0,56.0,1.5,0.0,152.0,3.9,-3.3,-2.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-17,Washington's Birthday,False,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,February,0.0,4.0,5.0,0.0,2.0,3.0,2.0,11.0,24.0,51.0,0.0,0.0,0.0,3.3,-5.0,-3.9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-18,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,February,0.0,3.0,5.0,0.0,2.0,9.0,1.0,15.0,34.0,69.0,1.5,10.0,76.0,3.3,-5.0,-0.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-19,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,February,0.0,7.0,8.0,0.0,6.0,3.0,0.0,28.0,34.0,86.0,0.0,0.0,51.0,13.9,-1.1,1.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-20,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,February,0.0,2.0,3.0,1.0,4.0,9.0,0.0,38.0,30.0,87.0,2.5,0.0,0.0,15.6,-1.1,2.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-21,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,February,0.0,4.0,7.0,0.0,9.0,8.0,1.0,35.0,31.0,95.0,0.0,0.0,0.0,13.3,2.8,7.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-22,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,February,0.0,6.0,5.0,0.0,9.0,11.0,0.0,31.0,33.0,95.0,5.1,0.0,0.0,21.1,-0.6,1.1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-23,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,February,0.0,7.0,3.0,2.0,8.0,7.0,0.0,29.0,30.0,86.0,0.0,0.0,0.0,21.1,-0.6,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-24,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,February,0.0,2.0,7.0,0.0,6.0,6.0,2.0,23.0,25.0,71.0,0.0,0.0,0.0,17.8,2.8,3.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-25,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,February,0.0,3.0,11.0,0.0,9.0,8.0,0.0,30.0,25.0,86.0,0.0,0.0,0.0,7.8,-2.2,0.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-26,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,February,0.0,4.0,4.0,0.0,7.0,8.0,2.0,24.0,33.0,82.0,0.0,0.0,0.0,7.8,-2.2,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-27,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,February,0.0,3.0,7.0,2.0,8.0,3.0,0.0,28.0,33.0,84.0,0.0,0.0,0.0,3.3,-8.3,-5.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-02-28,,True,3247953,3070589,177364,5.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,February,0.0,4.0,5.0,2.0,5.0,9.0,0.0,26.0,30.0,81.0,0.0,0.0,0.0,3.3,-11.1,-8.9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014-03-01,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,13.0,3.0,2.0,8.0,10.0,4.0,27.0,32.0,99.0,0.0,0.0,0.0,-1.7,-8.9,-4.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-02,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,March,0.0,7.0,2.0,0.0,3.0,9.0,0.0,23.0,19.0,63.0,0.0,0.0,0.0,7.2,-4.4,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-03,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,0.0,3.0,2.0,0.0,3.0,2.0,1.0,5.0,9.0,25.0,0.0,0.0,0.0,11.7,-5.6,-5.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-04,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,4.0,7.0,0.0,3.0,2.0,1.0,13.0,26.0,56.0,25.4,91.0,102.0,-5.6,-13.9,-8.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-05,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,4.0,8.0,1.0,5.0,10.0,1.0,21.0,34.0,84.0,0.0,0.0,51.0,0.0,-8.3,-3.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-06,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,4.0,10.0,0.0,3.0,5.0,1.0,25.0,39.0,87.0,0.0,0.0,25.0,7.8,-4.4,-3.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-07,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,0.0,4.0,8.0,0.0,7.0,3.0,0.0,30.0,37.0,89.0,0.0,0.0,0.0,1.7,-3.9,1.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-08,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Saturday,March,0.0,9.0,4.0,0.0,8.0,7.0,1.0,30.0,44.0,103.0,0.0,0.0,0.0,7.2,-2.8,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-09,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Sunday,March,0.0,10.0,7.0,0.0,7.0,10.0,0.0,23.0,39.0,96.0,0.0,0.0,0.0,18.9,0.0,6.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-10,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Monday,March,1.0,4.0,8.0,0.0,3.0,6.0,0.0,18.0,30.0,70.0,0.0,0.0,0.0,10.6,2.8,4.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-11,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Tuesday,March,0.0,5.0,2.0,0.0,9.0,3.0,1.0,24.0,31.0,75.0,0.0,0.0,0.0,15.6,4.4,7.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-12,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Wednesday,March,0.0,5.0,7.0,0.0,3.0,6.0,0.0,20.0,27.0,68.0,0.0,0.0,0.0,21.7,5.6,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-13,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Thursday,March,0.0,2.0,9.0,1.0,4.0,6.0,0.0,12.0,24.0,58.0,0.8,0.0,0.0,19.4,-5.0,-5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-03-14,,True,3256489,3082436,174053,5.3,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",Friday,March,0.0,8.0,12.0,1.0,5.0,7.0,2.0,31.0,24.0,90.0,0.0,0.0,0.0,2.2,-5.6,-0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
