Date,labor force,employment,unemployment,unemployment rate,Area
2017-07-20,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-21,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-22,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-23,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-24,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-25,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-26,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-27,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-28,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-29,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-30,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-07-31,3421826,3286537,135289,4.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-01,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-02,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-03,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-04,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-05,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-06,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-07,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-08,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-09,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-10,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-11,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-12,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-13,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-14,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-15,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-16,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-17,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-18,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-19,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-20,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-21,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-22,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-23,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-24,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-25,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-26,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-27,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-28,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-29,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-30,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-08-31,3374465,3242915,131550,3.9,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-01,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-02,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-03,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-04,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-05,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-06,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-07,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-08,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-09,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-10,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-11,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-12,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-13,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-14,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-15,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-16,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-17,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-18,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-19,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-20,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-21,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-22,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-23,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-24,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-25,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-26,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-27,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-28,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-29,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-09-30,3376763,3253060,123703,3.7,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-01,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-02,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-03,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-04,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-05,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-06,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-07,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-08,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-09,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-10,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-11,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-12,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-13,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-14,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-15,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-16,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-17,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-18,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-19,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-20,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-21,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-22,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-23,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-24,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-25,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-26,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-27,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-28,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-29,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-30,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-10-31,3373403,3252786,120617,3.6,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-01,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-02,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-03,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-04,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-05,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-06,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-07,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-08,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-09,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-10,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-11,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-12,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-13,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-14,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-15,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
2017-11-16,3369588,3250455,119133,3.5,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area"
