date,Month,Year,Area,Civilian Labor Force,Employment,Unemployment,Unemployment Rate,State FIPS Code,Area FIPS Code,DAY,MONTH,ARSON,ASSAULT W/DANGEROUS WEAPON,BURGLARY,HOMICIDE,MOTOR VEHICLE THEFT,ROBBERY,SEX ABUSE,THEFT F/AUTO,THEFT/OTHER,TOTAL,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,Holiday,Public
2013-08-21,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Wednesday,August,0.0,6.0,15.0,1.0,7.0,13.0,1.0,27.0,28.0,98.0,0.0,0.0,0.0,31.7,21.1,23.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-22,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Thursday,August,0.0,4.0,18.0,0.0,2.0,12.0,0.0,22.0,43.0,101.0,1.5,0.0,0.0,32.8,22.8,23.3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-23,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Friday,August,0.0,10.0,6.0,1.0,5.0,16.0,2.0,38.0,46.0,124.0,0.0,0.0,0.0,31.7,21.1,23.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-24,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Saturday,August,0.0,9.0,12.0,0.0,6.0,14.0,0.0,31.0,44.0,116.0,1.0,0.0,0.0,25.6,15.0,17.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-25,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Sunday,August,0.0,7.0,6.0,0.0,6.0,13.0,0.0,29.0,34.0,95.0,0.0,0.0,0.0,29.4,15.0,16.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-26,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Monday,August,0.0,5.0,17.0,0.0,7.0,11.0,1.0,28.0,31.0,100.0,0.0,0.0,0.0,28.9,16.7,19.4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-27,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Tuesday,August,0.0,7.0,17.0,0.0,10.0,12.0,1.0,22.0,37.0,106.0,0.0,0.0,0.0,31.7,19.4,23.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-28,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Wednesday,August,0.0,11.0,7.0,0.0,6.0,8.0,1.0,27.0,41.0,101.0,0.5,0.0,0.0,33.9,22.2,25.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-29,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Thursday,August,0.0,7.0,6.0,0.0,8.0,11.0,3.0,32.0,41.0,108.0,2.5,0.0,0.0,28.3,22.2,22.8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-30,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Friday,August,0.0,6.0,13.0,1.0,13.0,8.0,3.0,45.0,49.0,138.0,0.0,0.0,0.0,30.6,20.0,23.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-08-31,8,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,263,224","3,084,339","178,885",5.5,11.0,47900.0,Saturday,August,0.0,10.0,13.0,2.0,12.0,20.0,1.0,35.0,26.0,119.0,0.0,0.0,0.0,30.6,20.0,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,True
2013-09-01,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Sunday,September,0.0,8.0,6.0,0.0,6.0,13.0,0.0,37.0,33.0,103.0,0.0,0.0,0.0,33.3,21.7,23.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-02,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Monday,September,0.0,9.0,10.0,1.0,6.0,7.0,1.0,24.0,27.0,85.0,2.8,0.0,0.0,34.4,21.7,23.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Labor Day,False
2013-09-03,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Tuesday,September,0.0,5.0,8.0,0.0,13.0,12.0,1.0,28.0,45.0,112.0,0.0,0.0,0.0,33.9,23.3,24.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-04,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Wednesday,September,0.0,2.0,14.0,1.0,6.0,12.0,1.0,18.0,35.0,89.0,0.0,0.0,0.0,30.6,16.1,18.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-05,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Thursday,September,0.0,8.0,10.0,0.0,1.0,8.0,0.0,25.0,29.0,81.0,0.0,0.0,0.0,29.4,16.7,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-06,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Friday,September,0.0,10.0,22.0,0.0,4.0,17.0,2.0,27.0,53.0,135.0,0.0,0.0,0.0,30.0,15.0,16.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-07,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Saturday,September,0.0,10.0,5.0,1.0,9.0,17.0,1.0,23.0,35.0,101.0,0.0,0.0,0.0,26.1,12.2,15.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-08,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Sunday,September,0.0,2.0,7.0,0.0,11.0,10.0,2.0,39.0,31.0,102.0,0.0,0.0,0.0,27.8,12.2,21.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-09,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Monday,September,1.0,6.0,13.0,0.0,7.0,12.0,1.0,26.0,31.0,97.0,0.0,0.0,0.0,32.2,17.2,17.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-10,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Tuesday,September,0.0,7.0,16.0,0.0,6.0,7.0,0.0,20.0,41.0,97.0,0.0,0.0,0.0,26.7,17.8,22.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-11,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Wednesday,September,0.0,8.0,13.0,1.0,7.0,7.0,0.0,34.0,36.0,106.0,0.0,0.0,0.0,33.9,22.8,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-12,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Thursday,September,0.0,7.0,11.0,0.0,2.0,11.0,1.0,28.0,35.0,95.0,0.0,0.0,0.0,34.4,23.3,24.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-13,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Friday,September,1.0,13.0,10.0,1.0,8.0,8.0,2.0,45.0,43.0,131.0,9.4,0.0,0.0,33.9,20.6,21.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-14,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Saturday,September,0.0,11.0,11.0,1.0,9.0,8.0,0.0,39.0,36.0,115.0,0.0,0.0,0.0,27.8,14.4,15.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-15,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Sunday,September,0.0,8.0,7.0,0.0,4.0,13.0,1.0,34.0,36.0,103.0,0.0,0.0,0.0,26.7,9.4,11.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-16,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Monday,September,0.0,4.0,13.0,12.0,11.0,14.0,0.0,22.0,36.0,112.0,0.0,0.0,0.0,25.6,11.7,18.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-17,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Tuesday,September,0.0,7.0,6.0,1.0,5.0,11.0,1.0,31.0,46.0,108.0,0.5,0.0,0.0,24.4,11.1,11.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-18,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Wednesday,September,0.0,6.0,16.0,1.0,6.0,14.0,1.0,33.0,49.0,126.0,0.0,0.0,0.0,22.2,7.2,8.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-19,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Thursday,September,0.0,1.0,16.0,0.0,5.0,13.0,2.0,28.0,44.0,109.0,0.0,0.0,0.0,23.3,8.9,12.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-20,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Friday,September,0.0,2.0,18.0,0.0,7.0,13.0,2.0,39.0,49.0,130.0,0.0,0.0,0.0,26.1,12.2,17.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-21,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Saturday,September,0.0,14.0,18.0,1.0,14.0,15.0,0.0,43.0,34.0,139.0,0.0,0.0,0.0,28.3,15.6,18.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-22,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Sunday,September,0.0,7.0,8.0,0.0,11.0,10.0,2.0,34.0,34.0,106.0,29.2,0.0,0.0,26.1,15.6,16.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-23,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Monday,September,0.0,5.0,8.0,0.0,14.0,17.0,0.0,31.0,33.0,108.0,0.0,0.0,0.0,23.9,11.7,13.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-24,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Tuesday,September,0.0,2.0,22.0,0.0,13.0,17.0,0.0,37.0,36.0,127.0,0.0,0.0,0.0,20.6,7.8,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-25,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Wednesday,September,0.0,8.0,16.0,0.0,11.0,15.0,1.0,31.0,45.0,127.0,0.0,0.0,0.0,23.3,9.4,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-26,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Thursday,September,0.0,9.0,12.0,0.0,11.0,8.0,1.0,39.0,44.0,124.0,0.0,0.0,0.0,24.4,9.4,13.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-27,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Friday,September,0.0,6.0,17.0,0.0,9.0,17.0,2.0,43.0,38.0,132.0,0.0,0.0,0.0,25.0,12.2,17.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-28,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Saturday,September,0.0,10.0,14.0,1.0,9.0,11.0,2.0,37.0,36.0,120.0,0.0,0.0,0.0,23.3,13.9,16.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-29,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Sunday,September,0.0,12.0,14.0,0.0,10.0,18.0,0.0,42.0,31.0,127.0,0.0,0.0,0.0,22.8,10.6,11.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-09-30,9,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,262,806","3,085,001","177,805",5.4,11.0,47900.0,Monday,September,0.0,11.0,9.0,0.0,12.0,11.0,1.0,27.0,38.0,109.0,0.0,0.0,0.0,23.3,10.6,11.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,True
2013-10-01,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Tuesday,October,0.0,4.0,8.0,0.0,8.0,7.0,1.0,25.0,58.0,111.0,0.0,0.0,0.0,23.3,10.6,15.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-02,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Wednesday,October,0.0,6.0,5.0,1.0,3.0,7.0,3.0,24.0,40.0,89.0,0.0,0.0,0.0,28.3,14.4,17.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-03,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Thursday,October,0.0,2.0,15.0,0.0,5.0,16.0,2.0,26.0,33.0,99.0,0.0,0.0,0.0,30.0,16.1,18.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-04,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Friday,October,0.0,12.0,11.0,0.0,4.0,15.0,0.0,28.0,46.0,116.0,0.0,0.0,0.0,31.1,16.1,18.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-05,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Saturday,October,0.0,6.0,12.0,0.0,12.0,17.0,1.0,29.0,42.0,119.0,0.0,0.0,0.0,31.1,18.9,21.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-06,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Sunday,October,0.0,13.0,5.0,0.0,15.0,24.0,1.0,27.0,39.0,124.0,0.0,0.0,0.0,32.8,18.9,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-07,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Monday,October,1.0,8.0,20.0,0.0,5.0,13.0,1.0,17.0,37.0,102.0,0.0,0.0,0.0,31.7,21.1,22.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-08,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Tuesday,October,0.0,6.0,8.0,0.0,7.0,16.0,0.0,24.0,34.0,95.0,32.0,0.0,0.0,25.6,10.0,15.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-09,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Wednesday,October,0.0,5.0,8.0,0.0,9.0,7.0,1.0,26.0,39.0,95.0,0.3,0.0,0.0,20.6,12.2,13.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-10,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Thursday,October,1.0,8.0,10.0,1.0,4.0,5.0,1.0,28.0,25.0,83.0,33.5,0.0,0.0,16.7,12.8,13.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-11,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Friday,October,0.0,3.0,12.0,0.0,8.0,11.0,1.0,31.0,39.0,105.0,31.2,0.0,0.0,17.2,12.8,17.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-12,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Saturday,October,0.0,10.0,11.0,0.0,11.0,12.0,0.0,29.0,32.0,105.0,60.2,0.0,0.0,20.0,17.2,18.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-13,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Sunday,October,0.0,4.0,9.0,0.0,13.0,17.0,1.0,41.0,39.0,124.0,4.3,0.0,0.0,23.3,18.9,18.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-14,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Monday,October,0.0,7.0,6.0,0.0,7.0,11.0,0.0,33.0,31.0,95.0,0.3,0.0,0.0,21.7,16.7,16.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-15,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Tuesday,October,0.0,11.0,8.0,0.0,4.0,12.0,0.0,35.0,47.0,117.0,0.0,0.0,0.0,23.3,10.6,12.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-16,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Wednesday,October,0.0,6.0,17.0,1.0,7.0,12.0,2.0,34.0,38.0,117.0,0.0,0.0,0.0,22.8,12.2,16.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-17,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Thursday,October,0.0,9.0,16.0,0.0,10.0,11.0,0.0,34.0,41.0,121.0,0.0,0.0,0.0,22.8,16.1,18.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-18,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Friday,October,0.0,9.0,19.0,0.0,10.0,15.0,1.0,26.0,35.0,115.0,0.5,0.0,0.0,25.6,11.1,12.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-19,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Saturday,October,0.0,8.0,6.0,0.0,15.0,23.0,2.0,38.0,36.0,128.0,0.0,0.0,0.0,19.4,8.3,10.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-20,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Sunday,October,0.0,4.0,6.0,0.0,9.0,10.0,2.0,25.0,24.0,80.0,0.0,0.0,0.0,19.4,7.8,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-21,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Monday,October,0.0,3.0,9.0,0.0,8.0,10.0,0.0,34.0,41.0,105.0,0.0,0.0,0.0,17.8,4.4,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-22,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Tuesday,October,0.0,2.0,17.0,0.0,3.0,10.0,2.0,25.0,40.0,99.0,0.0,0.0,0.0,20.0,5.0,11.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-23,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Wednesday,October,0.0,4.0,7.0,0.0,5.0,13.0,0.0,23.0,40.0,92.0,1.5,0.0,0.0,18.9,6.7,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-24,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Thursday,October,1.0,0.0,15.0,0.0,9.0,11.0,0.0,28.0,43.0,107.0,0.0,0.0,0.0,15.0,5.6,6.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-25,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Friday,October,0.0,1.0,11.0,0.0,7.0,22.0,2.0,38.0,43.0,124.0,0.0,0.0,0.0,11.1,2.8,3.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-26,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Saturday,October,0.0,12.0,6.0,2.0,14.0,6.0,0.0,34.0,40.0,114.0,0.0,0.0,0.0,13.3,0.0,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-27,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Sunday,October,0.0,7.0,7.0,0.0,5.0,7.0,4.0,40.0,25.0,95.0,0.0,0.0,0.0,13.3,2.8,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-28,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Monday,October,0.0,11.0,9.0,1.0,11.0,13.0,2.0,26.0,42.0,115.0,0.0,0.0,0.0,16.1,3.3,3.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-29,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Tuesday,October,0.0,8.0,7.0,0.0,2.0,12.0,1.0,24.0,49.0,103.0,0.0,0.0,0.0,18.9,3.9,4.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-30,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Wednesday,October,0.0,4.0,14.0,0.0,6.0,10.0,2.0,29.0,36.0,101.0,0.8,0.0,0.0,17.8,4.4,11.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-10-31,10,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,260,241","3,083,927","176,314",5.4,11.0,47900.0,Thursday,October,0.0,7.0,11.0,0.0,1.0,13.0,3.0,34.0,44.0,113.0,0.3,0.0,0.0,18.9,11.1,13.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,True
2013-11-01,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0,Friday,November,0.0,12.0,18.0,1.0,8.0,13.0,2.0,24.0,39.0,117.0,0.5,0.0,0.0,22.2,13.3,21.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,True
2013-11-02,11,2013,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA","3,255,575","3,082,318","173,257",5.3,11.0,47900.0,Saturday,November,0.0,5.0,8.0,0.0,3.0,8.0,2.0,28.0,30.0,84.0,4.3,0.0,0.0,23.9,11.1,11.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,True
